GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN
0041900105,2,12,0,1,3:47 PM,12:00,,Start of 1st Period (3:47 PM EST),,,
0041900105,4,10,0,1,3:47 PM,12:00,Jump Ball Lopez vs. Vucevic: Tip to Bledsoe,,,,
0041900105,7,2,101,1,3:47 PM,11:43,MISS Matthews 4' Driving Floating Jump Shot,,,,
0041900105,8,4,0,1,3:47 PM,11:41,,,Clark REBOUND (Off:0 Def:1),,
0041900105,9,2,1,1,3:47 PM,11:33,,,MISS Vucevic 17' Jump Shot,,
0041900105,10,4,0,1,3:47 PM,11:30,Middleton REBOUND (Off:0 Def:1),,,,
0041900105,11,2,74,1,3:47 PM,11:25,MISS Antetokounmpo 2' Running Reverse Layup,,,,
0041900105,12,4,0,1,3:47 PM,11:22,,,Vucevic REBOUND (Off:0 Def:1),,
0041900105,13,1,3,1,3:47 PM,11:11,,,Vucevic 7' Hook Shot (2 PTS),2 - 0,-2
0041900105,14,1,5,1,3:48 PM,10:56,Lopez 1' Layup (2 PTS) (Bledsoe 1 AST),,,2 - 2,TIE
0041900105,16,6,2,1,3:48 PM,10:56,,,Vucevic S.FOUL (P1.T1) (T.Ford),,
0041900105,18,3,10,1,3:48 PM,10:56,Lopez Free Throw 1 of 1 (3 PTS),,,2 - 3,1
0041900105,19,6,17,1,3:49 PM,10:39,BUCKS T.Foul (Def. 3 Sec Lopez ) (T.Brothers),,,,
0041900105,20,3,16,1,3:49 PM,10:39,,,Fournier Free Throw Technical (1 PTS),3 - 3,TIE
0041900105,21,5,2,1,3:49 PM,10:27,Lopez STEAL (1 STL),,Fultz Lost Ball Turnover (P1.T1),,
0041900105,23,2,1,1,3:49 PM,10:13,MISS Lopez 3PT Jump Shot,,,,
0041900105,24,4,0,1,3:50 PM,10:10,,,Ennis III REBOUND (Off:0 Def:1),,
0041900105,25,2,1,1,3:50 PM,10:02,,,MISS Fournier 24' 3PT Jump Shot,,
0041900105,26,4,0,1,3:50 PM,10:00,,,Clark REBOUND (Off:1 Def:1),,
0041900105,27,1,98,1,3:50 PM,9:58,,,Fournier 1' Cutting Layup Shot (3 PTS) (Clark 1 AST),5 - 3,-2
0041900105,29,2,79,1,3:50 PM,9:41,MISS Middleton 21' Pullup Jump Shot,,,,
0041900105,30,4,0,1,3:50 PM,9:39,,,Vucevic REBOUND (Off:0 Def:2),,
0041900105,31,5,1,1,3:50 PM,9:32,Matthews STEAL (1 STL),,Fournier Bad Pass Turnover (P1.T2),,
0041900105,33,1,50,1,3:50 PM,9:26,Antetokounmpo 1' Running Dunk (2 PTS),,,5 - 5,TIE
0041900105,34,2,1,1,3:50 PM,9:14,,,MISS Vucevic 26' 3PT Jump Shot,,
0041900105,35,4,0,1,3:51 PM,9:11,Antetokounmpo REBOUND (Off:0 Def:1),,,,
0041900105,36,2,1,1,3:51 PM,9:02,MISS Bledsoe 9' Jump Shot,,Fultz BLOCK (1 BLK),,
0041900105,38,4,0,1,3:51 PM,9:02,BUCKS Rebound,,,,
0041900105,40,6,4,1,3:51 PM,8:56,Middleton OFF.Foul (P1) (J.Tiven),,,,
0041900105,42,5,37,1,3:51 PM,8:56,Middleton Offensive Foul Turnover (P1.T1),,,,
0041900105,43,5,45,1,3:51 PM,8:49,,,Vucevic Out of Bounds - Bad Pass Turnover Turnover (P1.T3),,
0041900105,44,1,79,1,3:52 PM,8:40,Bledsoe 25' 3PT Pullup Jump Shot (3 PTS),,,5 - 8,3
0041900105,45,2,80,1,3:52 PM,8:25,,,MISS Fultz 25' 3PT Step Back Jump Shot,,
0041900105,46,4,0,1,3:52 PM,8:22,Lopez REBOUND (Off:0 Def:1),,,,
0041900105,47,6,1,1,3:52 PM,8:07,,,Fultz P.FOUL (P1.T2) (J.Tiven),,
0041900105,49,9,1,1,3:52 PM,8:07,BUCKS Timeout: Regular (Full 1 Short 0),,,,
0041900105,50,2,75,1,3:56 PM,7:58,MISS Matthews 2' Driving Finger Roll Layup,,,,
0041900105,51,4,0,1,3:56 PM,7:56,Antetokounmpo REBOUND (Off:1 Def:1),,,,
0041900105,52,1,97,1,3:56 PM,7:56,Antetokounmpo 1' Tip Layup Shot (4 PTS),,,5 - 10,5
0041900105,54,1,78,1,3:57 PM,7:47,,,Ennis III 12' Floating Jump Shot (2 PTS) (Vucevic 1 AST),7 - 10,3
0041900105,56,2,6,1,3:57 PM,7:35,MISS Middleton 5' Driving Layup,,,,
0041900105,57,4,0,1,3:57 PM,7:34,,,Clark REBOUND (Off:1 Def:2),,
