GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN
0041900305,2,12,0,1,8:46 PM,12:00,,Start of 1st Period (8:46 PM EST),,,
0041900305,4,10,0,1,8:46 PM,12:00,Jump Ball Theis vs. Adebayo: Tip to Crowder,,,,
0041900305,7,1,1,1,8:46 PM,11:38,,,Robinson 24' 3PT Jump Shot (3 PTS) (Crowder 1 AST),3 - 0,-3
0041900305,9,2,1,1,8:46 PM,11:20,MISS Theis 3PT Jump Shot,,,,
0041900305,10,4,0,1,8:46 PM,11:19,,,Dragic REBOUND (Off:0 Def:1),,
0041900305,11,2,1,1,8:47 PM,11:05,,,MISS Crowder 3PT Jump Shot,,
0041900305,12,4,0,1,8:47 PM,11:04,Smart REBOUND (Off:0 Def:1),,,,
0041900305,13,2,1,1,8:47 PM,10:57,MISS Brown 28' 3PT Jump Shot,,,,
0041900305,14,4,0,1,8:47 PM,10:56,Theis REBOUND (Off:1 Def:0),,,,
0041900305,15,2,1,1,8:47 PM,10:53,MISS Smart 26' 3PT Jump Shot,,,,
0041900305,16,4,0,1,8:47 PM,10:52,,,Crowder REBOUND (Off:0 Def:1),,
0041900305,17,2,1,1,8:47 PM,10:41,,,MISS Dragic 25' 3PT Jump Shot,,
0041900305,18,4,0,1,8:47 PM,10:40,Walker REBOUND (Off:0 Def:1),,,,
0041900305,19,2,6,1,8:47 PM,10:34,MISS Walker 3' Driving Layup,,Crowder BLOCK (1 BLK),,
0041900305,21,4,0,1,8:47 PM,10:33,,,Butler REBOUND (Off:0 Def:1),,
0041900305,22,1,41,1,8:47 PM,10:27,,,Robinson 1' Running Layup (5 PTS) (Butler 1 AST),5 - 0,-5
0041900305,42,5,2,1,8:48 PM,10:08,Brown Lost Ball Turnover (P1.T1),,Butler STEAL (1 STL),,
0041900305,27,6,4,1,8:48 PM,10:01,,,Butler OFF.Foul (P1) (K.Scott),,
0041900305,29,5,37,1,8:48 PM,10:01,,,Butler Offensive Foul Turnover (P1.T1),,
0041900305,30,1,1,1,8:48 PM,9:48,Smart 3PT Jump Shot (3 PTS) (Tatum 1 AST),,,5 - 3,-2
0041900305,32,2,1,1,8:49 PM,9:31,,,MISS Adebayo 14' Jump Shot,,
0041900305,33,4,0,1,8:49 PM,9:30,Tatum REBOUND (Off:0 Def:1),,,,
0041900305,34,6,2,1,8:49 PM,9:23,,,Adebayo S.FOUL (P1.T1) (J.Goble),,
0041900305,36,3,11,1,8:49 PM,9:23,Tatum Free Throw 1 of 2 (1 PTS),,,5 - 4,-1
0041900305,37,3,12,1,8:49 PM,9:23,Tatum Free Throw 2 of 2 (2 PTS),,,5 - 5,TIE
0041900305,38,2,1,1,8:50 PM,9:07,,,MISS Robinson 28' 3PT Jump Shot,,
0041900305,39,4,0,1,8:50 PM,9:06,Theis REBOUND (Off:1 Def:1),,,,
0041900305,41,2,1,1,8:50 PM,8:50,MISS Walker 27' 3PT Jump Shot,,,,
0041900305,44,4,0,1,8:50 PM,8:49,,,Butler REBOUND (Off:0 Def:2),,
0041900305,45,1,5,1,8:50 PM,8:40,,,Adebayo 2' Layup (2 PTS) (Butler 2 AST),7 - 5,-2
0041900305,47,2,1,1,8:51 PM,8:15,MISS Brown 25' 3PT Jump Shot,,,,
0041900305,48,4,0,1,8:51 PM,8:13,CELTICS Rebound,,,,
0041900305,50,8,0,1,8:51 PM,8:13,SUB: Hayward FOR Theis,,,,
0041900305,52,2,79,1,8:51 PM,8:08,MISS Hayward 27' 3PT Pullup Jump Shot,,,,
0041900305,53,4,0,1,8:51 PM,8:07,,,Butler REBOUND (Off:0 Def:3),,
0041900305,54,2,5,1,8:51 PM,7:59,,,MISS Adebayo 4' Layup,,
0041900305,55,4,0,1,8:51 PM,7:57,,,Adebayo REBOUND (Off:1 Def:0),,
0041900305,56,2,5,1,8:51 PM,7:56,Hayward BLOCK (1 BLK),,MISS Adebayo 3' Layup,,
0041900305,58,4,0,1,8:51 PM,7:56,Brown REBOUND (Off:0 Def:1),,,,
0041900305,59,2,2,1,8:52 PM,7:48,MISS Tatum 28' 3PT Running Jump Shot,,,,
0041900305,60,4,0,1,8:52 PM,7:47,,,Crowder REBOUND (Off:0 Def:2),,
0041900305,61,1,98,1,8:52 PM,7:35,,,Crowder 3' Cutting Layup Shot (2 PTS) (Butler 3 AST),9 - 5,-4
0041900305,63,7,2,1,8:52 PM,7:35,Tatum Violation:Defensive Goaltending (K.Scott),,,,
0041900305,64,5,1,1,8:52 PM,7:22,Hayward Bad Pass Turnover (P1.T2),,Robinson STEAL (1 STL),,
0041900305,66,1,41,1,8:52 PM,7:18,,,Robinson 2' Running Layup (7 PTS) (Crowder 2 AST),11 - 5,-6
0041900305,68,9,1,1,8:52 PM,7:10,CELTICS Timeout: Regular (Full 1 Short 0),,,,
0041900305,69,2,6,1,8:56 PM,7:03,MISS Brown 4' Driving Layup,,,,
0041900305,70,4,0,1,8:56 PM,7:02,Brown REBOUND (Off:1 Def:1),,,,
0041900305,71,2,97,1,8:56 PM,7:02,MISS Brown 1' Tip Layup Shot,,Adebayo BLOCK (1 BLK),,
0041900305,73,4,0,1,8:56 PM,7:01,,,Butler REBOUND (Off:0 Def:4),,
0041900305,74,6,1,1,8:57 PM,6:47,Smart P.FOUL (P1.T1) (J.Tiven),,,,
0041900305,76,5,4,1,8:57 PM,6:39,,,Adebayo Traveling Turnover (P1.T2),,
0041900305,77,5,45,1,8:57 PM,6:30,Walker Out of Bounds - Bad Pass Turnover Turnover (P1.T3),,,,
0041900305,78,6,2,1,8:58 PM,6:14,Walker S.FOUL (P1.T2) (J.Goble),,,,
0041900305,80,3,13,1,8:58 PM,6:14,,,MISS Crowder Free Throw 1 of 3,,
0041900305,81,4,1,1,8:58 PM,6:14,,,Heat Rebound,,
0041900305,82,3,14,1,8:58 PM,6:14,,,Crowder Free Throw 2 of 3 (3 PTS),12 - 5,-7
0041900305,83,8,0,1,8:58 PM,6:14,,,SUB: Iguodala FOR Dragic,,
0041900305,84,8,0,1,8:58 PM,6:14,,,SUB: Herro FOR Adebayo,,
0041900305,87,3,15,1,8:59 PM,6:14,,,Crowder Free Throw 3 of 3 (4 PTS),13 - 5,-8
0041900305,88,6,1,1,8:59 PM,6:06,,,Herro P.FOUL (P1.T2) (J.Goble),,
0041900305,90,2,75,1,8:59 PM,5:57,MISS Tatum 4' Driving Finger Roll Layup,,,,
0041900305,91,4,0,1,8:59 PM,5:56,,,Iguodala REBOUND (Off:0 Def:1),,
0041900305,92,1,47,1,9:00 PM,5:42,,,Butler 15' Turnaround Jump Shot (2 PTS),15 - 5,-10
0041900305,93,5,45,1,9:00 PM,5:25,Brown Out of Bounds - Bad Pass Turnover Turnover (P2.T4),,,,
0041900305,94,8,0,1,9:00 PM,5:25,SUB: Theis FOR Tatum,,,,
0041900305,96,1,101,1,9:00 PM,5:08,,,Butler 10' Driving Floating Jump Shot (4 PTS),17 - 5,-12
0041900305,97,1,1,1,9:01 PM,4:55,Walker 26' 3PT Jump Shot (3 PTS) (Theis 1 AST),,,17 - 8,-9
0041900305,99,2,98,1,9:01 PM,4:40,,,MISS Crowder 2' Cutting Layup Shot,,
0041900305,100,4,0,1,9:01 PM,4:39,,,Iguodala REBOUND (Off:1 Def:1),,
0041900305,101,2,107,1,9:01 PM,4:39,,,MISS Iguodala 1' Tip Dunk Shot,,
0041900305,102,4,0,1,9:01 PM,4:38,Smart REBOUND (Off:0 Def:2),,,,
0041900305,103,6,2,1,9:01 PM,4:18,,,Butler S.FOUL (P2.T3) (J.Goble),,
0041900305,105,3,11,1,9:02 PM,4:18,Walker Free Throw 1 of 2 (4 PTS),,,17 - 9,-8
0041900305,106,8,0,1,9:02 PM,4:18,,,SUB: Dragic FOR Butler,,
0041900305,108,3,12,1,9:02 PM,4:18,Walker Free Throw 2 of 2 (5 PTS),,,17 - 10,-7
0041900305,109,2,1,1,9:03 PM,3:55,,,MISS Crowder 25' 3PT Jump Shot,,
