GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN
0041900112,2,12,0,1,1:41 PM,12:00,,Start of 1st Period (1:41 PM EST),,,
0041900112,4,10,0,1,1:41 PM,12:00,Jump Ball Gasol vs. Allen: Tip to Temple,,,,
0041900112,7,1,1,1,1:41 PM,11:51,,,Temple 24' 3PT Jump Shot (3 PTS) (LeVert 1 AST),3 - 0,-3
0041900112,9,1,79,1,1:41 PM,11:27,Lowry 26' 3PT Pullup Jump Shot (3 PTS) (Siakam 1 AST),,,3 - 3,TIE
0041900112,11,1,7,1,1:42 PM,11:14,,,Allen 1' Dunk (2 PTS) (LeVert 2 AST),5 - 3,-2
0041900112,13,1,6,1,1:42 PM,10:56,Anunoby 3' Driving Layup (2 PTS) (VanVleet 1 AST),,,5 - 5,TIE
0041900112,15,1,63,1,1:42 PM,10:37,,,LeVert 10' Fadeaway Jumper (2 PTS),7 - 5,-2
0041900112,16,2,1,1,1:42 PM,10:29,MISS Gasol 26' 3PT Jump Shot,,,,
0041900112,17,4,0,1,1:43 PM,10:24,,,Luwawu-Cabarrot REBOUND (Off:0 Def:1),,
0041900112,18,6,1,1,1:43 PM,10:18,Gasol P.FOUL (P1.T1) (K.Fitzgerald),,,,
0041900112,20,2,63,1,1:43 PM,10:11,,,MISS LeVert 15' Fadeaway Jumper,,
0041900112,21,4,0,1,1:43 PM,10:07,,,Allen REBOUND (Off:1 Def:0),,
0041900112,22,5,40,1,1:43 PM,10:07,,,Allen Out of Bounds Lost Ball Turnover (P1.T1),,
0041900112,23,2,6,1,1:43 PM,9:52,MISS Lowry 2' Driving Layup,,,,
0041900112,24,4,0,1,1:44 PM,9:50,,,Harris REBOUND (Off:0 Def:1),,
0041900112,25,6,2,1,1:44 PM,9:46,VanVleet S.FOUL (P1.T2) (B.Forte),,,,
0041900112,27,3,11,1,1:44 PM,9:46,,,Allen Free Throw 1 of 2 (3 PTS),8 - 5,-3
0041900112,28,3,12,1,1:44 PM,9:46,,,Allen Free Throw 2 of 2 (4 PTS),9 - 5,-4
0041900112,29,2,6,1,1:45 PM,9:32,MISS VanVleet 2' Driving Layup,,,,
0041900112,30,4,0,1,1:45 PM,9:29,Gasol REBOUND (Off:1 Def:0),,,,
0041900112,31,2,108,1,1:45 PM,9:26,MISS Anunoby 2' Cutting Dunk Shot,,Allen BLOCK (1 BLK),,
0041900112,33,4,0,1,1:45 PM,9:21,,,Harris REBOUND (Off:0 Def:2),,
0041900112,34,1,103,1,1:45 PM,9:19,,,Harris 25' 3PT Running Pull-Up Jump Shot (3 PTS) (Temple 1 AST),12 - 5,-7
0041900112,36,9,1,1,1:45 PM,9:17,RAPTORS Timeout: Regular (Full 1 Short 0),,,,
0041900112,37,1,1,1,1:49 PM,9:05,Siakam 3PT Jump Shot (3 PTS) (Gasol 1 AST),,,12 - 8,-4
0041900112,39,1,1,1,1:49 PM,8:52,,,Luwawu-Cabarrot 3PT Jump Shot (3 PTS) (Allen 1 AST),15 - 8,-7
0041900112,41,6,2,1,1:49 PM,8:36,,,LeVert S.FOUL (P1.T1) (B.Forte),,
0041900112,43,3,11,1,1:50 PM,8:36,MISS Siakam Free Throw 1 of 2,,,,
0041900112,44,4,1,1,1:50 PM,8:36,RAPTORS Rebound,,,,
0041900112,45,3,12,1,1:50 PM,8:36,Siakam Free Throw 2 of 2 (4 PTS),,,15 - 9,-6
0041900112,46,1,1,1,1:50 PM,8:16,,,Luwawu-Cabarrot 27' 3PT Jump Shot (6 PTS) (Allen 2 AST),18 - 9,-9
0041900112,48,2,1,1,1:51 PM,7:57,MISS Lowry 25' 3PT Jump Shot,,,,
0041900112,49,4,0,1,1:51 PM,7:54,Lowry REBOUND (Off:1 Def:0),,,,
0041900112,50,1,1,1,1:51 PM,7:52,Lowry 25' 3PT Jump Shot (6 PTS),,,18 - 12,-6
0041900112,51,1,99,1,1:51 PM,7:42,,,Allen 3' Cutting Finger Roll Layup Shot (6 PTS) (LeVert 3 AST),20 - 12,-8
0041900112,53,2,79,1,1:51 PM,7:33,MISS VanVleet 21' Pullup Jump Shot,,,,
0041900112,54,4,0,1,1:51 PM,7:28,,,LeVert REBOUND (Off:0 Def:1),,
0041900112,55,1,101,1,1:51 PM,7:24,,,LeVert 5' Driving Floating Jump Shot (4 PTS),22 - 12,-10
0041900112,56,6,2,1,1:51 PM,7:24,VanVleet S.FOUL (P2.T3) (B.Forte),,,,
0041900112,58,3,10,1,1:52 PM,7:24,,,MISS LeVert Free Throw 1 of 1,,
0041900112,59,4,0,1,1:52 PM,7:21,Gasol REBOUND (Off:1 Def:1),,,,
0041900112,60,7,5,1,1:52 PM,7:11,,,Temple Violation:Kicked Ball (K.Fitzgerald),,
0041900112,61,2,6,1,1:52 PM,7:03,MISS Siakam 3' Driving Layup,,,,
0041900112,62,4,0,1,1:53 PM,7:00,,,Allen REBOUND (Off:1 Def:1),,
0041900112,63,2,1,1,1:53 PM,6:50,,,MISS Temple 3PT Jump Shot,,
0041900112,64,4,0,1,1:53 PM,6:47,Lowry REBOUND (Off:1 Def:1),,,,
0041900112,65,6,2,1,1:53 PM,6:41,,,Harris S.FOUL (P1.T2) (B.Forte),,
0041900112,67,3,11,1,1:53 PM,6:41,MISS Anunoby Free Throw 1 of 2,,,,
0041900112,68,4,1,1,1:53 PM,6:41,RAPTORS Rebound,,,,
0041900112,69,3,12,1,1:53 PM,6:41,MISS Anunoby Free Throw 2 of 2,,,,
0041900112,70,4,0,1,1:53 PM,6:38,,,Temple REBOUND (Off:0 Def:1),,
0041900112,71,2,86,1,1:54 PM,6:26,,,MISS LeVert 11' Turnaround Fadeaway Shot,,
0041900112,72,4,0,1,1:54 PM,6:23,Gasol REBOUND (Off:1 Def:2),,,,
0041900112,73,6,28,1,1:54 PM,6:22,,,Temple Personal Take Foul (P1.T3) (S.Corbin),,
0041900112,75,2,1,1,1:54 PM,6:16,MISS Lowry 30' 3PT Jump Shot,,,,
0041900112,76,4,0,1,1:54 PM,6:11,,,LeVert REBOUND (Off:0 Def:2),,
0041900112,77,6,2,1,1:54 PM,6:11,Lowry S.FOUL (P1.T4) (S.Corbin),,,,
0041900112,79,3,11,1,1:55 PM,6:11,,,LeVert Free Throw 1 of 2 (5 PTS),23 - 12,-11
0041900112,80,8,0,1,1:55 PM,6:11,SUB: Powell FOR VanVleet,,,,
0041900112,82,3,12,1,1:55 PM,6:11,,,LeVert Free Throw 2 of 2 (6 PTS),24 - 12,-12
0041900112,84,5,8,1,1:56 PM,5:52,Gasol 3 Second Violation Turnover (P1.T1),,,,
0041900112,85,8,0,1,1:56 PM,5:52,,,SUB: Kurucs FOR Luwawu-Cabarrot,,
0041900112,87,1,52,1,1:57 PM,5:39,,,Allen 2' Alley Oop Dunk (8 PTS) (LeVert 4 AST),26 - 12,-14
0041900112,89,5,4,1,1:57 PM,5:30,Gasol Traveling Turnover (P2.T2),,,,
0041900112,90,8,0,1,1:57 PM,5:30,SUB: Ibaka FOR Gasol,,,,
0041900112,92,10,0,1,1:58 PM,5:23,Jump Ball Powell vs. Temple: Tip to Lowry,,,,
0041900112,95,5,2,1,1:58 PM,5:23,,,Temple Lost Ball Turnover (P1.T2),,
0041900112,109,2,6,1,1:59 PM,5:13,MISS Lowry 1' Driving Layup,,LeVert BLOCK (1 BLK),,
0041900112,111,4,0,1,1:59 PM,5:13,,,Harris REBOUND (Off:0 Def:3),,
0041900112,99,2,5,1,1:59 PM,4:56,Anunoby BLOCK (1 BLK),,MISS Allen 2' Layup,,
0041900112,101,4,0,1,1:59 PM,4:53,,,Allen REBOUND (Off:2 Def:1),,
0041900112,102,5,45,1,1:59 PM,4:53,,,Allen Out of Bounds - Bad Pass Turnover Turnover (P2.T3),,
0041900112,103,1,79,1,1:59 PM,4:46,Siakam 19' Pullup Jump Shot (6 PTS),,,26 - 14,-12
0041900112,104,2,80,1,1:59 PM,4:30,,,MISS LeVert 27' 3PT Step Back Jump Shot,,
0041900112,105,4,0,1,1:59 PM,4:28,Lowry REBOUND (Off:1 Def:2),,,,
0041900112,106,1,1,1,2:00 PM,4:16,Ibaka 16' Jump Shot (2 PTS) (Lowry 1 AST),,,26 - 16,-10
0041900112,108,9,1,1,2:00 PM,4:14,,,Nets Timeout: Regular (Reg.1 Short 0),,
0041900112,112,8,0,1,2:02 PM,4:14,,,SUB: Luwawu-Cabarrot FOR Allen,,
0041900112,114,2,1,1,2:03 PM,4:01,,,MISS LeVert 26' 3PT Jump Shot,,
0041900112,115,4,0,1,2:03 PM,3:58,Lowry REBOUND (Off:1 Def:3),,,,
0041900112,116,1,75,1,2:04 PM,3:50,Siakam 3' Driving Finger Roll Layup (8 PTS) (Anunoby 1 AST),,,26 - 18,-8
0041900112,118,6,2,1,2:04 PM,3:50,,,Kurucs S.FOUL (P1.T4) (K.Fitzgerald),,
0041900112,120,8,0,1,2:04 PM,3:50,,,SUB: Johnson FOR Harris,,
0041900112,122,3,10,1,2:04 PM,3:50,Siakam Free Throw 1 of 1 (9 PTS),,,26 - 19,-7
0041900112,123,2,6,1,2:05 PM,3:31,Anunoby BLOCK (2 BLK),,MISS Luwawu-Cabarrot 2' Driving Layup,,
0041900112,125,4,0,1,2:05 PM,3:31,,,Nets Rebound,,
0041900112,127,8,0,1,2:05 PM,3:31,,,SUB: Allen FOR Kurucs,,
0041900112,129,2,1,1,2:05 PM,3:29,,,MISS Luwawu-Cabarrot 26' 3PT Jump Shot,,
0041900112,130,4,0,1,2:05 PM,3:26,Anunoby REBOUND (Off:0 Def:1),,,,
0041900112,131,1,1,1,2:05 PM,3:20,Powell 26' 3PT Jump Shot (3 PTS) (Siakam 2 AST),,,26 - 22,-4
0041900112,133,2,58,1,2:05 PM,3:02,,,MISS Allen 2' Turnaround Hook Shot,,
0041900112,134,4,0,1,2:05 PM,2:59,Ibaka REBOUND (Off:0 Def:1),,,,
0041900112,135,2,1,1,2:06 PM,2:55,MISS Ibaka 20' Jump Shot,,,,
0041900112,136,4,0,1,2:06 PM,2:51,Lowry REBOUND (Off:2 Def:3),,,,
0041900112,137,5,2,1,2:06 PM,2:50,Lowry Lost Ball Turnover (P1.T3),,Temple STEAL (1 STL),,
0041900112,139,5,1,1,2:06 PM,2:46,Anunoby STEAL (1 STL),,Allen Bad Pass Turnover (P3.T4),,
0041900112,141,1,1,1,2:06 PM,2:39,Siakam 27' 3PT Jump Shot (12 PTS) (Powell 1 AST),,,26 - 25,-1
0041900112,142,1,1,1,2:06 PM,2:15,,,Temple 3PT Jump Shot (6 PTS) (LeVert 5 AST),29 - 25,-4
0041900112,145,2,1,1,2:06 PM,1:58,MISS Ibaka 27' 3PT Jump Shot,,,,
0041900112,146,4,0,1,2:07 PM,1:54,,,Johnson REBOUND (Off:0 Def:1),,
0041900112,147,1,103,1,2:07 PM,1:49,,,LeVert 14' Running Pull-Up Jump Shot (8 PTS) (Johnson 1 AST),31 - 25,-6
