GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN
0041900214,2,12,0,1,6:46 PM,12:00,,Start of 1st Period (6:46 PM EST),,,
0041900214,4,10,0,1,6:46 PM,12:00,Jump Ball Theis vs. Gasol: Tip to Brown,,,,
0041900214,7,5,45,1,6:46 PM,11:46,Tatum Out of Bounds - Bad Pass Turnover Turnover (P1.T1),,,,
0041900214,8,2,1,1,6:47 PM,11:31,,,MISS Siakam 26' 3PT Jump Shot,,
0041900214,9,4,0,1,6:47 PM,11:30,Theis REBOUND (Off:0 Def:1),,,,
0041900214,10,2,1,1,6:47 PM,11:20,MISS Theis 15' Jump Shot,,,,
0041900214,11,4,0,1,6:47 PM,11:19,,,Gasol REBOUND (Off:0 Def:1),,
0041900214,12,1,80,1,6:47 PM,11:11,,,Lowry 19' Step Back Jump Shot (2 PTS),2 - 0,-2
0041900214,13,6,2,1,6:47 PM,10:51,,,Anunoby S.FOUL (P1.T1) (B.Kennedy),,
0041900214,15,3,11,1,6:48 PM,10:51,Brown Free Throw 1 of 2 (1 PTS),,,2 - 1,-1
0041900214,16,3,12,1,6:48 PM,10:51,Brown Free Throw 2 of 2 (2 PTS),,,2 - 2,TIE
0041900214,17,2,6,1,6:48 PM,10:35,,,MISS Lowry 2' Driving Layup,,
0041900214,18,4,0,1,6:48 PM,10:33,,,Lowry REBOUND (Off:1 Def:0),,
0041900214,19,2,6,1,6:48 PM,10:20,,,MISS VanVleet 1' Driving Layup,,
0041900214,20,4,0,1,6:48 PM,10:18,Theis REBOUND (Off:0 Def:2),,,,
0041900214,21,2,1,1,6:49 PM,10:08,MISS Brown 3PT Jump Shot,,,,
0041900214,22,4,0,1,6:49 PM,10:07,,,Lowry REBOUND (Off:1 Def:1),,
0041900214,23,1,1,1,6:49 PM,9:50,,,Siakam 3PT Jump Shot (3 PTS) (Anunoby 1 AST),5 - 2,-3
0041900214,25,2,1,1,6:49 PM,9:31,MISS Smart 27' 3PT Jump Shot,,,,
0041900214,26,4,0,1,6:49 PM,9:30,,,Lowry REBOUND (Off:1 Def:2),,
0041900214,27,6,2,1,6:49 PM,9:26,Brown S.FOUL (P1.T1) (B.Kennedy),,,,
0041900214,29,3,11,1,6:50 PM,9:26,,,Lowry Free Throw 1 of 2 (3 PTS),6 - 2,-4
0041900214,30,8,0,1,6:50 PM,9:26,SUB: Williams III FOR Theis,,,,
0041900214,32,3,12,1,6:50 PM,9:26,,,Lowry Free Throw 2 of 2 (4 PTS),7 - 2,-5
0041900214,33,1,6,1,6:51 PM,9:15,Walker 2' Driving Layup (2 PTS),,,7 - 4,-3
0041900214,34,6,2,1,6:51 PM,9:05,Williams III S.FOUL (P1.T2) (K.Scott),,,,
0041900214,36,3,11,1,6:51 PM,9:05,,,Lowry Free Throw 1 of 2 (5 PTS),8 - 4,-4
0041900214,37,3,12,1,6:51 PM,9:05,,,Lowry Free Throw 2 of 2 (6 PTS),9 - 4,-5
0041900214,38,2,3,1,6:52 PM,8:51,MISS Williams III 8' Hook Shot,,,,
