GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN
0041900312,167,1,73,1,8:02 PM,0:00,,,Murray 2' Driving Reverse Layup (7 PTS),21 - 29,8
0041900312,168,18,0,1,8:02 PM,0:00,,Instant Replay1st Period (8:02 PM EST),,21 - 29,8
0041900312,169,13,0,1,8:02 PM,0:00,,End of 1st Period (8:02 PM EST),,21 - 29,8
0041900312,174,12,0,2,8:05 PM,12:00,,Start of 2nd Period (8:05 PM EST),,21 - 29,8
0041900312,175,1,99,2,8:06 PM,11:39,Kuzma 2' Cutting Finger Roll Layup Shot (4 PTS) (James 1 AST),,,21 - 31,10
0041900312,177,1,1,2,8:06 PM,11:20,,,Morris 13' Jump Shot (2 PTS) (Plumlee 1 AST),23 - 31,8
0041900312,179,1,52,2,8:06 PM,11:03,James 2' Alley Oop Dunk (14 PTS) (Rondo 2 AST),,,23 - 33,10
0041900312,181,1,86,2,8:07 PM,10:36,,,Porter Jr. 3PT Turnaround Fadeaway (6 PTS),26 - 33,7
0041900312,182,6,2,2,8:07 PM,10:32,,,Craig S.FOUL (P2.T1) (J.Tiven),,
0041900312,184,3,11,2,8:07 PM,10:32,Kuzma Free Throw 1 of 2 (5 PTS),,,26 - 34,8
0041900312,185,3,12,2,8:08 PM,10:32,Kuzma Free Throw 2 of 2 (6 PTS),,,26 - 35,9
0041900312,186,1,98,2,8:08 PM,10:12,,,Porter Jr. 1' Cutting Layup Shot (8 PTS) (Plumlee 2 AST),28 - 35,7
0041900312,188,6,4,2,8:08 PM,10:03,Kuzma OFF.Foul (P2) (B.Kennedy),,,,
0041900312,190,5,37,2,8:08 PM,10:03,Kuzma Offensive Foul Turnover (P2.T6),,,,
0041900312,191,5,40,2,8:09 PM,9:52,,,Murray Out of Bounds Lost Ball Turnover (P3.T8),,
0041900312,192,8,0,2,8:09 PM,9:52,SUB: Green FOR Rondo,,,,
0041900312,194,2,101,2,8:09 PM,9:33,MISS Green 5' Driving Floating Jump Shot,,Murray BLOCK (1 BLK),,
0041900312,196,4,0,2,8:09 PM,9:32,,,Murray REBOUND (Off:0 Def:1),,
0041900312,197,2,1,2,8:10 PM,9:26,,,MISS Porter Jr. 26' 3PT Jump Shot,,
0041900312,198,4,0,2,8:10 PM,9:25,James REBOUND (Off:1 Def:3),,,,
0041900312,200,5,2,2,8:10 PM,9:18,Kuzma Lost Ball Turnover (P3.T7),,Murray STEAL (1 STL),,
0041900312,202,1,1,2,8:10 PM,9:05,,,Morris 3PT Jump Shot (5 PTS) (Plumlee 3 AST),31 - 35,4
0041900312,204,9,1,2,8:10 PM,9:03,LAKERS Timeout: Regular (Full 2 Short 0),,,,
0041900312,205,2,1,2,8:14 PM,8:52,MISS Green 26' 3PT Jump Shot,,,,
0041900312,206,4,0,2,8:14 PM,8:50,Morris REBOUND (Off:1 Def:0),,,,
0041900312,207,5,1,2,8:14 PM,8:48,Morris Bad Pass Turnover (P1.T8),,Murray STEAL (2 STL),,
0041900312,209,2,41,2,8:14 PM,8:43,,,MISS Morris 2' Running Layup,,
0041900312,210,4,0,2,8:14 PM,8:42,,,Porter Jr. REBOUND (Off:1 Def:0),,
0041900312,211,1,97,2,8:14 PM,8:42,,,Porter Jr. 1' Tip Layup Shot (10 PTS),33 - 35,2
0041900312,212,1,80,2,8:14 PM,8:18,James 27' 3PT Step Back Jump Shot (17 PTS),,,33 - 38,5
0041900312,213,2,43,2,8:15 PM,8:01,,,MISS Plumlee 1' Alley Oop Layup,,
0041900312,214,4,0,2,8:15 PM,8:00,,,Plumlee REBOUND (Off:1 Def:0),,
0041900312,215,1,79,2,8:15 PM,7:55,,,Morris 16' Pullup Jump Shot (7 PTS) (Plumlee 4 AST),35 - 38,3
0041900312,216,1,98,2,8:15 PM,7:43,James 3' Cutting Layup Shot (19 PTS) (Morris 1 AST),,,35 - 40,5
0041900312,218,6,2,2,8:15 PM,7:43,,,Plumlee S.FOUL (P1.T2) (J.Goble),,
0041900312,221,3,10,2,8:16 PM,7:43,James Free Throw 1 of 1 (20 PTS),,,35 - 41,6
0041900312,222,6,2,2,8:16 PM,7:32,Morris S.FOUL (P1.T1) (J.Goble),,,,
0041900312,224,3,11,2,8:16 PM,7:32,,,MISS Murray Free Throw 1 of 2,,
0041900312,225,4,1,2,8:16 PM,7:32,,,Nuggets Rebound,,
0041900312,226,3,12,2,8:17 PM,7:32,,,Murray Free Throw 2 of 2 (8 PTS),36 - 41,5
0041900312,227,5,1,2,8:17 PM,7:15,James Bad Pass Turnover (P2.T9),,Craig STEAL (1 STL),,
0041900312,229,6,1,2,8:17 PM,7:14,Green P.FOUL (P1.T2) (B.Kennedy),,,,
0041900312,231,8,0,2,8:17 PM,7:14,SUB: Davis FOR Kuzma,,,,
0041900312,233,8,0,2,8:18 PM,6:56,SUB: Howard FOR James,,,,
0041900312,234,8,0,2,8:18 PM,6:56,SUB: Rondo FOR Morris,,,,
0041900312,235,8,0,2,8:18 PM,6:56,,,SUB: Grant FOR Craig,,
0041900312,236,8,0,2,8:18 PM,6:56,,,SUB: Harris FOR Plumlee,,
0041900312,237,8,0,2,8:18 PM,6:56,,,SUB: Jokic FOR Murray,,
0041900312,243,10,0,2,8:18 PM,6:56,Jump Ball Davis vs. Morris: Tip to Rondo,,,,
0041900312,246,5,1,2,8:18 PM,6:56,Green STEAL (3 STL),,Morris Bad Pass Turnover (P1.T9),,
0041900312,248,2,73,2,8:19 PM,6:42,MISS Rondo 7' Driving Reverse Layup,,,,
0041900312,249,4,0,2,8:19 PM,6:41,,,Morris REBOUND (Off:0 Def:1),,
0041900312,250,5,40,2,8:19 PM,6:39,,,Harris Out of Bounds Lost Ball Turnover (P1.T10),,
0041900312,251,2,80,2,8:19 PM,6:27,MISS Caruso 25' 3PT Step Back Jump Shot,,,,
0041900312,252,4,0,2,8:19 PM,6:25,,,Nuggets Rebound,,
0041900312,254,2,80,2,8:19 PM,6:16,,,MISS Harris 18' Step Back Jump Shot,,
0041900312,255,4,0,2,8:19 PM,6:15,Davis REBOUND (Off:2 Def:2),,,,
0041900312,256,1,66,2,8:20 PM,5:54,Green 28' 3PT Jump Bank Shot (5 PTS) (Davis 1 AST),,,36 - 44,8
0041900312,258,6,6,2,8:20 PM,5:54,,,Jokic AWAY.FROM.PLAY.FOUL (P1.T3) (J.Tiven),,
0041900312,260,3,10,2,8:21 PM,5:54,Howard Free Throw 1 of 1 (1 PTS),,,36 - 45,9
0041900312,261,5,1,2,8:21 PM,5:40,Davis STEAL (1 STL),,Jokic Bad Pass Turnover (P2.T11),,
0041900312,263,1,50,2,8:21 PM,5:36,Caruso 2' Running Dunk (4 PTS) (Rondo 3 AST),,,36 - 47,11
0041900312,265,9,1,2,8:21 PM,5:27,,,Nuggets Timeout: Regular (Reg.3 Short 0),,
0041900312,266,8,0,2,8:24 PM,5:27,,,SUB: Murray FOR Morris,,
0041900312,268,6,1,2,8:25 PM,5:24,Caruso P.FOUL (P1.T3) (J.Goble),,,,
0041900312,270,2,79,2,8:25 PM,5:17,,,MISS Murray 26' 3PT Pullup Jump Shot,,
0041900312,271,4,0,2,8:25 PM,5:16,Davis REBOUND (Off:2 Def:3),,,,
0041900312,272,5,45,2,8:26 PM,5:03,Rondo Out of Bounds - Bad Pass Turnover Turnover (P1.T10),,,,
0041900312,273,6,1,2,8:26 PM,4:56,Rondo P.FOUL (P1.T4) (J.Tiven),,,,
0041900312,275,2,58,2,8:26 PM,4:51,,,MISS Jokic 6' Turnaround Hook Shot,,
0041900312,276,4,0,2,8:26 PM,4:50,Rondo REBOUND (Off:0 Def:2),,,,
0041900312,277,6,1,2,8:26 PM,4:49,,,Jokic P.FOUL (P2.T4) (J.Goble),,
0041900312,279,1,52,2,8:27 PM,4:37,Howard 2' Alley Oop Dunk (3 PTS) (Rondo 4 AST),,,36 - 49,13
0041900312,281,6,26,2,8:27 PM,4:21,,,Porter Jr. Offensive Charge Foul (P2.PN) (J.Goble),,
0041900312,283,5,37,2,8:27 PM,4:21,,,Porter Jr. Offensive Foul Turnover (P1.T12),,
0041900312,284,1,1,2,8:28 PM,4:04,Caruso 25' 3PT Jump Shot (7 PTS) (Rondo 5 AST),,,36 - 52,16
0041900312,286,6,2,2,8:28 PM,3:53,Howard S.FOUL (P1.PN) (J.Goble),,,,
0041900312,288,3,11,2,8:28 PM,3:53,,,Jokic Free Throw 1 of 2 (7 PTS),37 - 52,15
0041900312,289,8,0,2,8:28 PM,3:53,SUB: Caldwell-Pope FOR Green,,,,
0041900312,290,8,0,2,8:28 PM,3:53,,,SUB: Millsap FOR Porter Jr.,,
0041900312,293,3,12,2,8:29 PM,3:53,,,Jokic Free Throw 2 of 2 (8 PTS),38 - 52,14
0041900312,294,5,45,2,8:29 PM,3:38,Rondo Out of Bounds - Bad Pass Turnover Turnover (P2.T11),,,,
0041900312,295,2,80,2,8:29 PM,3:28,,,MISS Murray 26' 3PT Step Back Jump Shot,,
0041900312,296,4,0,2,8:29 PM,3:27,Howard REBOUND (Off:0 Def:1),,,,
0041900312,297,6,4,2,8:30 PM,3:23,Caldwell-Pope OFF.Foul (P1) (J.Goble),,,,
0041900312,299,5,37,2,8:30 PM,3:23,Caldwell-Pope Offensive Foul Turnover (P2.T12),,,,
0041900312,300,6,2,2,8:30 PM,3:12,Howard S.FOUL (P2.PN) (B.Kennedy),,,,
0041900312,302,3,11,2,8:30 PM,3:12,,,Jokic Free Throw 1 of 2 (9 PTS),39 - 52,13
0041900312,303,3,12,2,8:31 PM,3:12,,,Jokic Free Throw 2 of 2 (10 PTS),40 - 52,12
0041900312,304,7,5,2,8:31 PM,3:06,,,Murray Violation:Kicked Ball (J.Tiven),,
0041900312,305,1,1,2,8:31 PM,2:53,Caldwell-Pope 26' 3PT Jump Shot (8 PTS) (Caruso 2 AST),,,40 - 55,15
0041900312,307,6,11,2,8:31 PM,2:51,Howard T.FOUL (P2.PN) (J.Goble),,,,
0041900312,308,3,16,2,8:32 PM,2:51,,,Murray Free Throw Technical (9 PTS),41 - 55,14
0041900312,309,1,1,2,8:32 PM,2:34,,,Harris 3PT Jump Shot (3 PTS) (Jokic 4 AST),44 - 55,11
0041900312,311,6,11,2,8:32 PM,2:32,,Phil Handy Foul:T.FOUL (B.Kennedy),,,
0041900312,334,8,0,2,8:33 PM,2:32,SUB: James FOR Rondo,,,,
0041900312,312,3,16,2,8:33 PM,2:32,,,Murray Free Throw Technical (10 PTS),45 - 55,10
0041900312,313,5,1,2,8:33 PM,2:16,Davis Bad Pass Turnover (P1.T13),,Grant STEAL (2 STL),,
0041900312,315,5,1,2,8:33 PM,2:13,Howard STEAL (1 STL),,Millsap Bad Pass Turnover (P3.T13),,
0041900312,317,2,1,2,8:34 PM,2:10,MISS Caruso 26' 3PT Jump Shot,,,,
0041900312,318,4,0,2,8:34 PM,2:08,,,Millsap REBOUND (Off:2 Def:3),,
0041900312,319,2,6,2,8:34 PM,2:01,,,MISS Millsap 2' Driving Layup,,
0041900312,320,4,0,2,8:34 PM,2:01,LAKERS Rebound,,,,
0041900312,322,6,17,2,8:34 PM,1:47,,,Nuggets T.Foul (Def. 3 Sec Jokic ) (J.Goble),,
0041900312,323,3,16,2,8:34 PM,1:47,Davis Free Throw Technical (7 PTS),,,45 - 56,11
0041900312,324,2,1,2,8:35 PM,1:34,MISS James 31' 3PT Jump Shot,,,,
0041900312,325,4,0,2,8:35 PM,1:33,LAKERS Rebound,,,,
0041900312,327,5,11,2,8:35 PM,1:33,LAKERS Turnover: Shot Clock (T#14),,,,
0041900312,328,6,1,2,8:35 PM,1:16,Caldwell-Pope P.FOUL (P2.PN) (J.Goble),,,,
0041900312,330,3,11,2,8:36 PM,1:16,,,Jokic Free Throw 1 of 2 (11 PTS),46 - 56,10
0041900312,333,3,12,2,8:36 PM,1:16,,,Jokic Free Throw 2 of 2 (12 PTS),47 - 56,9
0041900312,370,8,0,2,8:36 PM,1:16,SUB: Green FOR Caldwell-Pope,,,,
0041900312,337,2,86,2,8:37 PM,0:59,MISS Davis 14' Turnaround Fadeaway Shot,,,,
0041900312,338,4,0,2,8:37 PM,0:58,,,Harris REBOUND (Off:0 Def:2),,
0041900312,339,5,1,2,8:37 PM,0:45,Caruso STEAL (1 STL),,Harris Bad Pass Turnover (P2.T14),,
0041900312,341,1,76,2,8:37 PM,0:42,Caruso 3' Running Finger Roll Layup (9 PTS),,,47 - 58,11
0041900312,342,2,80,2,8:37 PM,0:34,,,MISS Murray 17' Step Back Jump Shot,,
0041900312,343,4,0,2,8:37 PM,0:34,,,Millsap REBOUND (Off:3 Def:3),,
0041900312,344,6,2,2,8:38 PM,0:34,James S.FOUL (P1.PN) (J.Tiven),,,,
0041900312,346,3,11,2,8:38 PM,0:34,,,Millsap Free Throw 1 of 2 (1 PTS),48 - 58,10
0041900312,351,3,12,2,8:38 PM,0:34,,,MISS Millsap Free Throw 2 of 2,,
0041900312,347,8,0,2,8:38 PM,0:34,,,SUB: Craig FOR Grant,,
0041900312,348,8,0,2,8:38 PM,0:34,,,SUB: Plumlee FOR Jokic,,
0041900312,352,4,0,2,8:38 PM,0:33,Davis REBOUND (Off:2 Def:4),,,,
0041900312,354,6,2,2,8:39 PM,0:13,,,Millsap S.FOUL (P1.PN) (J.Tiven),,
0041900312,356,3,11,2,8:39 PM,0:13,Davis Free Throw 1 of 2 (8 PTS),,,48 - 59,11
0041900312,357,8,0,2,8:39 PM,0:13,SUB: Morris FOR Howard,,,,
0041900312,358,8,0,2,8:39 PM,0:13,,,SUB: Porter Jr. FOR Craig,,
0041900312,359,8,0,2,8:39 PM,0:13,,,SUB: Jokic FOR Plumlee,,
0041900312,363,3,12,2,8:40 PM,0:13,Davis Free Throw 2 of 2 (9 PTS),,,48 - 60,12
0041900312,364,6,1,2,8:40 PM,0:08,Davis P.FOUL (P1.PN) (B.Kennedy),,,,
0041900312,366,3,11,2,8:40 PM,0:08,,,Jokic Free Throw 1 of 2 (13 PTS),49 - 60,11
0041900312,367,8,0,2,8:40 PM,0:08,,,SUB: Craig FOR Porter Jr.,,
0041900312,369,3,12,2,8:41 PM,0:08,,,Jokic Free Throw 2 of 2 (14 PTS),50 - 60,10
0041900312,372,2,80,2,8:41 PM,0:00,MISS Davis 27' 3PT Step Back Jump Shot,,,,
0041900312,373,4,0,2,8:41 PM,0:00,LAKERS Rebound,,,,
0041900312,374,13,0,2,8:41 PM,0:00,,End of 2nd Period (8:41 PM EST),,50 - 60,10
0041900312,381,12,0,3,8:58 PM,12:00,,Start of 3rd Period (8:58 PM EST),,50 - 60,10
0041900312,382,2,79,3,8:58 PM,11:48,MISS Caldwell-Pope 16' Pullup Jump Shot,,,,
0041900312,383,4,0,3,8:58 PM,11:47,,,Murray REBOUND (Off:0 Def:2),,
0041900312,384,2,101,3,8:58 PM,11:24,,,MISS Harris 12' Driving Floating Jump Shot,,
0041900312,385,4,0,3,8:58 PM,11:23,Davis REBOUND (Off:2 Def:5),,,,
0041900312,386,2,103,3,8:58 PM,11:17,MISS Green 25' 3PT Running Pull-Up Jump Shot,,,,
0041900312,387,4,0,3,8:58 PM,11:16,,,Jokic REBOUND (Off:0 Def:3),,
0041900312,388,1,75,3,8:59 PM,11:03,,,Murray 3' Driving Finger Roll Layup (12 PTS) (Jokic 5 AST),52 - 60,8
0041900312,390,1,43,3,8:59 PM,10:48,McGee 2' Alley Oop Layup (2 PTS) (Caldwell-Pope 1 AST),,,52 - 62,10
0041900312,392,6,2,3,8:59 PM,10:48,,,Millsap S.FOUL (P2.T1) (J.Goble),,
0041900312,394,3,10,3,8:59 PM,10:48,McGee Free Throw 1 of 1 (3 PTS),,,52 - 63,11
0041900312,395,6,4,3,9:00 PM,10:43,,,Grant OFF.Foul (P3) (J.Goble),,
0041900312,397,5,37,3,9:00 PM,10:43,,,Grant Offensive Foul Turnover (P2.T15),,
0041900312,398,2,80,3,9:00 PM,10:26,MISS James 27' 3PT Step Back Jump Shot,,,,
